"id","cnt"
366,1930.65438888889
367,1808.84713333333
368,1743.71726349206
369,1804.02065238095
370,2062.85218888889
371,2142.64952222222
372,2098.63725555556
373,2047.45152222222
374,1817.85008333333
375,2081.57695555556
376,1892.17093333333
377,2001.1217
378,1944.92645
379,1679.24485555556
380,1650.22817222222
381,1661.44417222222
382,1825.2279
383,1983.2923
384,1834.0311468254
385,1856.66043333333
386,1555.79342777778
387,1475.10679444444
388,1633.80918333333
389,2076.85205555556
390,2041.69918888889
391,2176.81726666667
392,2072.44803333333
393,2102.47467222222
394,1885.15708888889
395,2016.64510555556
396,2042.92636666667
397,3486.6286
398,2165.046
399,2264.46407460317
400,1936.9341
401,1768.1664
402,2048.25604603175
403,2229.52557460317
404,2004.29713333333
405,2108.56320793651
406,2112.08025238095
407,1495.75821111111
408,1712.48898174603
409,1948.86822619048
410,2156.24218571429
411,2233.20634126984
412,2253.1064
413,2283.52132222222
414,2217.21574126984
415,1882.62661904762
416,1926.04558174603
417,2083.38185793651
418,2295.40012460318
419,2678.2013
420,2252.90208333333
421,2008.70795238095
422,1988.90581507937
423,2138.56905952381
424,2225.11234126984
425,2065.7237
426,3464.51603333333
427,2210.4134
428,2277.21603333333
429,2052.15673333333
430,2036.42987222222
431,2115.60810555556
432,2146.40175
433,3473.60507777778
434,2123.28471666667
435,2119.59755555556
436,2209.38805555556
437,3494.27705555556
438,3523.74246666667
439,3634.43166666667
440,3563.4067
441,2430.16673333333
442,3589.78776666667
443,3279.6378
444,3467.13808888889
445,3480.45586666667
446,3762.89496666667
447,3801.27752380952
448,3864.6632
449,3514.0986
450,2462.7478
451,2605.7544
452,2514.11648888889
453,3864.89947777778
454,3932.05977777778
455,2417.70103333333
456,2457.82203333333
457,2588.91758333333
458,2766.40075
459,4017.30406111111
460,4294.8862015873
461,2828.66405
462,2721.22298333333
463,2755.56978333333
464,4115.79742142857
465,4014.74735
466,2859.99701666667
467,2670.97928333334
468,2666.46695
469,2838.94273571429
470,4175.35326428572
471,4308.0860936508
472,4447.70078095238
473,4530.35952777778
474,3628.88148333333
475,3953.9038515873
476,4096.28356825397
477,4259.71705238095
478,1865.18620151515
479,2302.96885
480,2719.39855
481,4085.47801825397
482,3624.64045
483,3145.97402777778
484,2596.57456904762
485,3193.67590238095
486,3676.69425
487,4019.78303333333
488,4094.27053492064
489,3921.31363333333
490,4403.51367936508
491,4308.32863333333
492,4089.68793095238
493,3979.7077
494,3869.51772222222
495,3781.80278888889
496,4119.69139444445
497,4558.6313015873
498,4664.83418095238
499,4419.54812698413
500,3860.46138095238
501,3971.32596666667
502,4423.89861269841
503,4411.3617015873
504,4364.18926825397
505,4823.61134761904
506,4433.39906984127
507,3880.25570317461
508,4100.88527777778
509,4116.72067777778
510,4452.45946825397
511,4393.10856825397
512,4615.2033436508
513,4378.88319365079
514,4420.57714047619
515,4216.25251111111
516,4092.5452
517,4704.2020515873
518,3969.20665555556
519,4601.17138571429
520,4584.56485317461
521,4552.11056666667
522,4007.5477
523,4252.52251111111
524,4394.21741111111
525,4836.49636111111
526,4854.23169603175
527,4421.43421269842
528,4150.63405555556
529,3919.14128888889
530,4409.92391111111
531,4513.65771111111
532,4516.53124444445
533,4766.61335793651
534,4395.4335031746
535,3957.19544761905
536,4387.99107777778
537,4079.51833888889
538,4059.78352777778
539,4107.07511666667
540,4729.25368015873
541,4539.41917380953
542,4551.7969
543,4718.44446111111
544,4823.20092777777
545,4636.55656269841
546,4087.72046666667
547,4557.69613571428
548,3978.72223333333
549,4522.97675714286
550,4528.19384603175
551,4207.03263888889
552,4187.41491111111
553,4225.25023333333
554,3997.86653809524
555,3841.1502
556,4062.07472222222
557,4094.62528888889
558,4410.65325079365
559,4468.56941746032
560,4585.6966
561,4433.97588571429
562,4203.60953333333
563,4055.91972777778
564,4088.74227777778
565,4115.35927222222
566,4131.78523888889
567,3893.97512222222
568,3349.02361666667
569,4348.94445
570,4203.33641190476
571,4197.87761587302
572,4810.93642222222
573,4120.57648333333
574,4134.35978333333
575,4572.64216904762
576,4462.66881269841
577,4228.96954523809
578,4305.12816587301
579,4314.61261587302
580,4192.62334920635
581,3928.21786984127
582,4179.69770714286
583,3990.94161666667
584,4020.71004761905
585,4115.74045
586,4066.86434761905
587,4291.70310793651
588,4006.82547222222
589,4285.00261904762
590,4505.47285555556
591,4351.54445238095
592,4226.47381587302
593,4413.01825079365
594,4570.63895555556
595,3582.81414666667
596,4815.9657468254
597,4488.46438333334
598,4155.46112539683
599,4510.28833968254
600,4502.50910634921
601,4567.45800634921
602,4379.7212
603,4269.47071904762
604,3998.17203095238
605,4336.53344523809
606,4344.48000793651
607,4505.47013968254
608,4517.91683968254
609,4334.02478571429
610,4474.9585
611,4423.65904523809
612,4477.25783333333
613,4141.67057063492
