"id","cnt"
366,2702.83776450216
367,2596.09402444614
368,2625.68722936508
369,2532.95811248196
370,2751.30145518207
371,2771.17173396995
372,2808.57069587471
373,2692.15870799593
374,2627.52942813853
375,2734.37290063662
376,2673.33016147186
377,2714.09014935065
378,2739.53555518207
379,2519.51947481963
380,2519.6654525974
381,2434.14628593074
382,2667.3766948052
383,2774.71594565826
384,2575.60698492063
385,2575.29652359307
386,2466.10987005772
387,2435.80838116883
388,2448.2952948052
389,2736.45331168831
390,2741.12890063662
391,2783.83120692641
392,3046.38395454546
393,2733.47940799593
394,2678.9507768271
395,2752.97876470588
396,2835.06815518207
397,3725.8072297619
398,2860.64636724633
399,2843.52567720304
400,2725.76606904762
401,2672.57812460318
402,2779.82025815541
403,2847.1736460342
404,2759.0150570859
405,2784.12466508182
406,2797.16149148875
407,2492.59433571429
408,2555.56759126984
409,2661.44402539928
410,2775.58879148875
411,2824.49717936754
412,2820.77536920711
413,2823.93575815542
414,2802.13888454715
415,2685.77975597572
416,2676.11661946779
417,2779.79625815542
418,2895.32023492309
419,3374.74658214286
420,3034.18380015949
421,2749.57737978525
422,2770.72189883287
423,2816.47924603421
424,2878.38889841516
425,2727.99164496469
426,3782.46340029581
427,2841.36039761905
428,3164.28915714286
429,2776.66398174603
430,2722.53188095238
431,2802.72277380952
432,2893.40999761905
433,3664.35628434343
434,2864.23568549783
435,2803.60646269841
436,2790.59008174603
437,3700.5344281746
438,3815.6817860101
439,3990.358675
440,3865.01517309524
441,3205.04986190476
442,3927.85726779448
443,3577.17816138423
444,3795.70829003663
445,3786.52456238095
446,3955.40584120879
447,3990.66149571428
448,4055.63949358974
449,3821.54848446115
450,3218.7493952381
451,3480.25182958153
452,3120.8364
453,4076.56733791486
454,4121.43217958153
455,3094.79448095238
456,3340.84992857143
457,3464.52184358974
458,3659.8849010101
459,4018.88049166667
460,4480.2375296798
461,3607.0104260101
462,3417.85914126984
463,3679.76547878788
464,4370.62142013435
465,4147.33706767677
466,3671.73679267677
467,3287.47175238095
468,3388.76261904762
469,3669.23331547619
470,4492.91627952381
471,4539.89480346768
472,4414.2946256899
473,4559.18873988464
474,3770.15997738095
475,4198.25962666667
476,4351.58212619048
477,4476.64529176274
478,3126.42798571428
479,3177.59489480519
480,3485.14936984127
481,4291.49371063219
482,3908.80606718282
483,3739.40073434343
484,3334.76517619048
485,3791.37563333333
486,3809.00641071429
487,4266.94670787546
488,4228.52873751323
489,4124.98543168498
490,4505.73290226352
491,4457.8302868421
492,4187.4825328128
493,4098.87123658008
494,3962.03748658008
495,3939.10060779221
496,4232.31773367932
497,4576.79055820313
498,4754.67374195767
499,4444.64519718809
500,3933.26976991342
501,4243.35160787546
502,4568.0812932159
503,4510.16799835024
504,4517.24725243113
505,4959.30945862434
506,4530.95594480714
507,3974.72896991342
508,4342.58447454213
509,4324.77317454212
510,4557.87645194606
511,4565.10054035876
512,4679.12427324422
513,4453.59771927597
514,4237.24190465608
515,4320.36561820868
516,4320.99473327228
517,4708.56026162586
518,4167.42831406926
519,4670.5486392267
520,4553.40337293742
521,4498.0889873486
522,4128.36119721227
523,4525.23307651158
524,4554.76856619139
525,4770.08663951311
526,4792.4895039719
527,4548.29221136683
528,4364.62203523536
529,4218.55349206349
530,4425.38112195451
531,4424.1496473486
532,4716.01401617977
533,4832.5954023846
534,4473.02150977953
535,4074.67851501832
536,4434.84080172364
537,4410.57799118051
538,4285.56140784717
539,4419.31803608671
540,4752.42141621083
541,4538.24455854223
542,4594.1417613385
543,4620.58439338308
544,4775.38676729088
545,4637.9147247211
546,3966.78335537964
547,4612.88493356168
548,2888.49909365079
549,2935.88470998838
550,2933.33431316299
551,2819.29686269841
552,2893.97021705909
553,2902.37043221061
554,2790.18524285714
555,2836.64087142857
556,2857.7838015873
557,2850.13626825397
558,3010.3785710995
559,3004.0908210995
560,2944.70245714286
561,2819.66477142857
562,2924.61886031746
563,2911.13514094077
564,2883.27183134481
565,2906.92730039243
566,2941.44571705909
567,2690.41155714286
568,2515.11367142857
569,2867.90922380952
570,2907.15504094077
571,2890.65477023369
572,3030.79453776616
573,2876.50511467814
574,2948.57103372576
575,2988.5742984127
576,3022.77884365079
577,2917.39295760743
578,2922.29250912258
579,2899.09116150354
580,2904.08875039243
581,2717.11197619048
582,2892.57671825397
583,2881.21062698413
584,2793.15465714286
585,2806.36725714286
586,2801.70429047619
587,2948.13195039243
588,2680.53234285714
589,2783.13037380952
590,3012.56064365079
591,2946.28085205188
592,2890.02259801147
593,2977.76210443283
594,2991.08675443283
595,2571.64754722222
596,3054.54694603174
597,2937.53415714286
598,2814.89465714286
599,3009.51630205188
600,3002.55340205188
601,3055.43968538521
602,2929.34347380952
603,2673.39995714286
604,2687.48759047619
605,2927.72726871854
606,2948.75750760743
607,2992.19748538521
608,3043.14060205188
609,2960.87969887728
610,2881.64562380952
611,2887.67189047619
612,2775.64026031746
613,2832.3566202337
614,2869.42209801147
615,2723.0890515873
616,2937.1783242741
617,2645.03195714286
618,3027.93382698413
619,3016.47822380952
620,3004.4119047619
621,3050.41785760743
622,3116.33175760743
623,3055.61049094076
624,3098.8417015873
625,3084.02349365079
626,2823.10959047619
627,2537.30989047619
628,2966.27219047619
629,3064.83237142857
630,3049.1521242741
631,2986.41199047619
632,3088.29896031746
633,2979.69340476191
634,2988.76575714286
635,2976.82609094077
636,2856.66073492063
637,2928.15569047619
638,3113.95803492063
639,3065.20589365079
640,2961.72245714286
641,2603.16179047619
642,2896.14466825397
643,2913.43466825397
644,3195.93775760743
645,3108.10063492064
646,2535.66402380953
647,2282.89026666667
648,2547.13239047619
649,3012.0693047619
650,2643.76552380952
651,2663.83205714286
652,2478.44196666667
653,3072.20019365079
654,2818.70225714286
655,2848.49527142857
656,2797.42319047619
657,2848.69045714286
658,2851.87785714285
659,3103.51539047619
660,2749.30652698413
661,2999.4638047619
662,3086.9454047619
663,3075.6002047619
664,2902.77019047619
665,2868.69972380952
666,2928.08349047619
667,2756.63515714286
668,2397.72305714286
669,2304.96238571429
670,2439.88028571429
671,2426.6422
672,2389.2635
673,2437.2025
674,2286.85106666667
675,2348.68848571428
676,2360.92006666667
677,2317.87401428571
678,2413.75783333333
679,2382.0332
680,2738.37175238095
681,2647.58002857143
682,2817.4300047619
683,2466.61095238095
684,2338.5365
685,2475.32601904762
686,2359.36883333333
687,2274.94116666667
688,2429.93963333333
689,2449.7075
690,2606.65480476191
691,2618.84869047619
692,2435.12967142857
693,2544.55086666667
694,2314.22786666667
695,2373.35175238095
696,2561.04939047619
697,2340.22406666667
698,2297.68333333333
699,2519.98660476191
700,2675.81161904762
701,2540.86866666667
702,2482.98103333333
703,2719.57769047619
704,2885.73447142857
705,2552.74689047619
706,2262.23933333333
707,2428.82436666667
708,2455.03376666667
709,2287.63616666667
710,2329.17579047619
711,2386.67741904762
712,2220.26366666667
713,2249.92803333333
714,2574.22071904762
715,2603.51075238095
716,2528.6369
717,2393.96126666667
718,2432.8079047619
719,2427.91641904762
720,2546.18763333333
721,1984.23206666667
722,1854.69009166667
723,2095.91973333333
724,2130.55185
725,1755.32803333333
726,1725.23618333333
727,1990.43065
728,2131.46691666667
729,2024.2472
730,1821.18194166667
731,2033.95701666667
