id,cnt
366,1855.225
367,1983.7608695652175
368,2026.3676470588234
369,1943.8157894736842
370,1833.7222222222222
371,2026.3676470588234
372,2309.222222222222
373,2189.0819672131147
374,1862.5294117647059
375,1943.8157894736842
376,1538.3947368421052
377,2118.0
378,2057.8333333333335
379,1943.8157894736842
380,1833.7222222222222
381,1588.2
382,2026.3676470588234
383,2026.3676470588234
384,1943.8157894736842
385,1912.2
386,1588.2
387,1943.8157894736842
388,1855.225
389,1943.8157894736842
390,1833.7222222222222
391,1983.7608695652175
392,2461.6326530612246
393,2246.909090909091
394,1943.8157894736842
395,1833.7222222222222
396,1862.5294117647059
397,4508.045045045045
398,2433.6875
399,2057.8333333333335
400,1565.78125
401,1538.3947368421052
402,2026.3676470588234
403,2189.0819672131147
404,1855.225
405,1833.7222222222222
406,1912.2
407,1862.5294117647059
408,2026.3676470588234
409,1943.8157894736842
410,1943.8157894736842
411,1943.8157894736842
412,2309.222222222222
413,2246.909090909091
414,2057.8333333333335
415,1791.969696969697
416,1588.2
417,2026.3676470588234
418,2309.222222222222
419,2938.5697674418607
420,2309.222222222222
421,1791.969696969697
422,2026.3676470588234
423,2118.0
424,2026.3676470588234
425,1855.225
426,4508.045045045045
427,2246.909090909091
428,2764.1111111111113
429,2026.3676470588234
430,1833.7222222222222
431,1833.7222222222222
432,2118.0
433,4122.209677419355
434,2251.4736842105262
435,1912.2
436,1943.8157894736842
437,4508.045045045045
438,4549.815384615385
439,4740.152542372882
440,4549.815384615385
441,2701.2
442,4508.775362318841
443,4134.3448275862065
444,4536.065693430657
445,4508.045045045045
446,4383.6824324324325
447,4508.045045045045
448,4711.587155963302
449,3787.3275862068967
450,2309.222222222222
451,2942.1363636363635
452,2664.8105263157895
453,3830.6666666666665
454,3830.6666666666665
455,2383.153846153846
456,2938.5697674418607
457,3037.5208333333335
458,3037.5208333333335
459,4508.775362318841
460,4549.815384615385
461,3037.5208333333335
462,2764.1111111111113
463,3050.691489361702
464,4521.935483870968
465,3790.714285714286
466,2981.5
467,2491.4897959183672
468,2438.4761904761904
469,3050.691489361702
470,4521.935483870968
471,4775.488188976378
472,4690.0
473,4536.065693430657
474,4383.6824324324325
475,4536.065693430657
476,4536.065693430657
477,4606.095588235294
478,2118.0
479,2346.6666666666665
480,2938.5697674418607
481,4508.775362318841
482,3810.4774774774774
483,3037.5208333333335
484,2938.5697674418607
485,3275.8936170212764
486,4383.6824324324325
487,4690.0
488,4383.6824324324325
489,4302.272727272727
490,4533.0
491,4589.670886075949
492,4521.935483870968
493,4536.065693430657
494,4383.6824324324325
495,4508.775362318841
496,4302.272727272727
497,4549.815384615385
498,4755.132075471698
499,4775.488188976378
500,4508.775362318841
501,4508.775362318841
502,4711.587155963302
503,4690.0
504,4690.0
505,4828.486111111111
506,4755.132075471698
507,4508.775362318841
508,4533.0
509,4533.0
510,4606.095588235294
511,4508.045045045045
512,4740.152542372882
513,4740.152542372882
514,4690.0
515,4302.272727272727
516,4690.0
517,4606.095588235294
518,4508.775362318841
519,4775.488188976378
520,4775.488188976378
521,4536.065693430657
