id,cnt
366,1496.16
367,1496.16
368,1496.16
369,1504.6382978723404
370,1724.3703703703704
371,1866.0
372,2077.7241379310344
373,1767.25
374,1496.16
375,1767.25
376,1356.2083333333333
377,1496.16
378,1582.857142857143
379,1530.051724137931
380,1496.16
381,1496.16
382,1368.7575757575758
383,1530.051724137931
384,1504.6382978723404
385,1582.857142857143
386,1180.125
387,1157.859649122807
388,1085.5714285714287
389,1530.051724137931
390,1629.3968253968253
391,1858.3548387096773
392,2022.313725490196
393,1896.5
394,1582.857142857143
395,1530.051724137931
396,1753.7826086956522
397,3622.625
398,2022.313725490196
399,1886.2075471698113
400,1465.2857142857142
401,1332.142857142857
402,1629.3968253968253
403,1858.3548387096773
404,1465.1190476190477
405,1585.8536585365853
406,1858.3548387096773
407,1101.7714285714285
408,1506.95
409,1582.857142857143
410,1858.3548387096773
411,1824.3666666666666
412,1858.3548387096773
413,1886.2075471698113
414,1897.875
415,1585.8536585365853
416,1585.8536585365853
417,1629.3968253968253
418,2033.5802469135801
419,2799.27868852459
420,2022.313725490196
421,1629.3968253968253
422,1629.3968253968253
423,1753.7826086956522
424,1824.3666666666666
425,1504.6382978723404
426,3622.625
427,1979.2380952380952
428,2475.0
429,1858.3548387096773
430,1629.3968253968253
431,1629.3968253968253
432,2077.7241379310344
433,3151.4375
434,2216.844827586207
435,1753.7826086956522
436,1858.3548387096773
437,3622.625
438,4384.918181818181
439,4124.916666666667
440,4124.916666666667
441,2708.3333333333335
442,4256.519480519481
443,3622.625
444,3871.1960784313724
445,3715.6071428571427
446,3715.6071428571427
447,3822.8205128205127
448,4424.3884892086335
449,3836.0975609756097
450,2383.8115942028985
451,2826.3802816901407
452,2216.844827586207
453,3427.3888888888887
454,3427.3888888888887
455,2310.3285714285716
456,2753.4457831325303
457,2826.3802816901407
458,2826.3802816901407
459,3891.191489361702
460,4256.519480519481
461,2906.3125
462,2826.3802816901407
463,2937.0444444444443
464,4384.918181818181
465,3427.3888888888887
466,2912.38
467,2302.2131147540986
468,2772.019047619048
469,3106.492957746479
470,4396.388888888889
471,4730.693548387097
472,4424.3884892086335
473,4268.894736842105
474,3715.6071428571427
475,3972.1428571428573
476,4256.519480519481
477,4208.953488372093
478,1383.4285714285713
479,2114.222222222222
480,2772.019047619048
481,3972.1428571428573
482,3506.560975609756
483,3106.492957746479
484,2611.108695652174
485,3343.25
486,3715.6071428571427
487,4559.867256637168
488,3972.1428571428573
489,3822.8205128205127
490,4553.914893617021
491,4559.867256637168
492,4424.3884892086335
493,4256.519480519481
494,3794.3829787234044
495,3857.637931034483
496,3873.108108108108
497,4424.3884892086335
498,4665.056603773585
499,4801.361904761905
500,3822.8205128205127
501,4117.517241379311
502,4613.307692307692
503,4445.734265734266
504,4445.734265734266
505,4730.565789473684
506,4624.550847457627
507,3794.3829787234044
508,4445.734265734266
509,4445.734265734266
510,4603.808510638298
511,4477.75
512,4870.071428571428
